Date,MSFT,AAPL,NVDA,AMZN,GOOGL,META,GOOG,CVX,TSLA,LLY,UNH,AVGO,JPM,V,XOM,JNJ,HD,MA,PG,COST,MRK,ABBV,ADBE,CRM,AMD
2022-06-15,0.58172296987463,0.6123766895915304,0.8308490988589656,0.8356851414231051,0.7758473349277533,0.4859364514853822,0.7901861091485748,0.7842671374245694,1.000410872797787,0.7434857798645406,0.4633834514223893,0.9510569857285905,0.47860154300498725,0.5719247997387586,1.2496422212728429,0.326273252210657,0.8296915214052648,0.5494831011463449,0.44792689536143737,1.5539193562789815,0.18855882912784705,0.4252448656758059,0.6284179911934592,1.1744562813375443,0.7125243073654915
2022-06-16,0.8077070637770941,0.8083280140709209,1.1450535656882483,1.1968098844466604,1.3213258602699725,0.7692494160869492,1.3828956330746522,0.6168329731176934,1.5429928985486088,0.7187723297219275,0.41555218629873886,1.0657458023598607,0.46465115232389076,0.7771139009511505,1.0716484075548063,0.32395145233358524,0.8091766386727711,0.7044671721187117,0.3018789967000561,1.4616142031075667,0.13304916704063094,0.39400275611411256,0.7713045936607094,1.4291611060788565,0.9593745250910874
2022-06-17,0.6123932801281595,0.6442900031079758,0.7757325983690428,0.9230626736650794,1.0452093246746543,0.5950678214541403,1.08097325178114,0.3405712714217987,0.96821709412405,0.6218626624236296,0.3524564388183589,0.695602824270631,0.38225008922070536,0.5750328260053205,0.6887562465161944,0.3674700046842838,0.5718285783280114,0.45866404440999625,0.3832879298999556,1.243601857619559,0.16956557308725498,0.30192322241782305,0.625649011864517,1.0603350837391994,0.6528987393048973
2022-06-21,0.6009239853980459,0.5866325473320682,0.6674170568692684,0.8622946217290777,0.9916287493268868,0.513617945344336,1.0041532134857827,0.24070484374697768,0.7864632198271428,0.551938784506696,0.27232642769207294,0.5311787107265254,0.2813858768778493,0.46831501299066686,0.4861579903232993,0.35596268796911607,0.3519108412968721,0.41405500741433976,0.3028693947813371,0.7368657981694794,0.18900893346927428,0.3091279115429329,0.5351034731899048,1.075441544207998,0.43057782774957093
2022-06-22,0.5830655426168928,0.5471146737766194,0.6334351671427187,0.8098098523144743,0.9858403659090706,0.3991079830968555,0.9836892548603533,0.38540738223123194,0.8508014067666351,0.49050080001913904,0.6425885450981288,0.2859838255999352,0.33893593077555345,0.48186474463476486,0.7316710219177921,0.4908587533267217,0.23374321627207056,0.40916615603777196,0.4077370429056555,0.9119194871924098,0.4898663581894058,0.6384277292538348,0.3664610571228731,1.0981815689549224,0.4039970525102547
2022-06-23,0.5922262067918915,0.5512532501647177,0.6233326205313129,0.6481952069959094,0.8999836371063257,0.3991022821431435,0.9125017775859603,0.3491528791483104,0.8448731668716647,0.8524947114284366,0.909121548613232,0.2725753119766062,0.290536353519946,0.48301709523425956,0.6597262394771407,0.7430070619178984,0.2600804076002817,0.39979702071092904,0.5381506971909337,0.9309407249954057,0.6832859666682856,1.0354532259669789,0.44103822491484307,1.2638467551049255,0.4084741581489815
2022-06-24,0.7163182174557844,0.6615581889258488,0.6449409139880349,0.7252009948274621,0.93610595425673,0.4903260729688578,0.9450389105990413,0.27019269903757304,0.8997284379031656,1.0673353045312879,1.1591283059679018,0.29287675621858067,0.30097865681735425,0.6073979881103391,0.5133634819998898,1.1741127035583248,0.4671811247585125,0.4142160263981895,0.8291939506530681,1.3699570143391828,1.1343539737548987,1.2808790122090825,0.562782463683763,0.9634949188547182,0.39635167533286
2022-06-27,0.8741676833483848,0.7000984432714951,0.5994800883943786,0.7419602487879572,1.0537720876066927,0.5461616362767459,1.0787269470010368,0.3303556660308409,0.8945944761165616,1.8252317778123759,1.08512782612947,0.39247777942581025,0.3758327378897826,0.7385496679353252,0.5915227742996172,1.4517132810525264,0.455027629897362,0.5491103166888277,0.8588486868361593,0.9640116371321165,1.4981829253944983,1.4387257880072353,0.4457983992524017,0.9834550449293248,0.34499999219624045
2022-06-28,0.9075511629586961,0.8673489899459683,0.6634950729600085,0.7344195893424453,1.1111891385371682,0.6176725237814322,1.1617454902603974,0.36680316016661924,1.2772207841030492,1.93263620609365,1.4081853148611407,0.4283989735946278,0.3883568660170844,0.7464484632775116,0.6291297215281328,1.5253276597019667,0.4599613451692962,0.576792059344151,0.8684108227792131,1.1389503855102838,1.7105981337670135,1.4650305028782211,0.46460973746490836,0.9559016281527195,0.3567553675954822
2022-06-29,0.7763270861890738,0.704855371111141,0.5466856998596298,0.5487467553569574,0.7979400590452735,0.46628680360219393,0.8109492815453612,0.4305477009994934,0.9674154130003421,1.41265356323119,1.37193759547292,0.4046875044131037,0.38509165390471456,0.6300062819460868,0.7408040942763611,1.0515295110991083,0.3552021830780921,0.4628669448906657,0.7878946242179374,0.9521538290472525,1.2567530637684796,1.4667140549359026,0.3912016043076007,0.8009776865867765,0.3017264801478892
2022-06-30,0.7805211529945757,0.6809925621090559,0.48354303509207464,0.6230537070411157,0.7707027675379233,0.5056621487192546,0.7877783616834142,0.3376476888419741,0.895330778021595,1.3141245256028031,1.3736178128861258,0.27286209081772406,0.3614332894326926,0.62803665624261,0.4964764586601331,0.9340420055460976,0.45040673257586844,0.47534970220942663,0.7724050445343579,0.9866344534896079,1.2528969987227423,1.3896554531299798,0.38575969570579766,0.700365878366167,0.27809142548171456
2022-07-01,0.7581888345833523,0.6376833990563526,0.47040427459224265,0.6025535080836584,0.6780130814921683,0.46734958839648455,0.688407805132684,0.3048659393221313,0.7992435862421639,1.3087668942839144,1.4148811714284806,0.27811326210485404,0.34742037767844014,0.6004129236870499,0.41782973947337665,1.0336166772214297,0.5001396391091314,0.4403948937632519,0.9445464265767222,1.2450581579161362,1.2103572059865026,1.2910589882814685,0.391895290301188,0.589563277692863,0.2872369895521027
2022-07-05,0.9122566199300692,0.8700884944381164,0.4581723587111074,0.8159852769365376,0.7424795814156216,0.5581446296532663,0.7513520392821058,0.36666556078898527,0.8679724359070031,1.812358583800755,1.6127506794530235,0.2777888298898519,0.4654080205325064,0.8070846678470085,0.5201790872227119,1.527126137117467,0.5621155310653526,0.5652712522144546,1.2674518663325576,1.2897451180130157,1.609227285831219,1.8116909531700707,0.4282866336389237,0.6768120539110881,0.28267278012526087
2022-07-06,1.330855584354909,1.2755562201589652,0.6401948504473244,1.2065328449448103,1.1564985255836013,0.869234301978954,1.1776035555306095,0.34948829175990387,1.0754971843116397,2.4799818290584845,1.4123170681200652,0.31406953319305436,0.5791038603032721,1.0688549528218585,0.49895381442287406,1.5038170288150454,0.8638531006433726,0.7306211397758494,1.199081533176295,1.6126028047939909,1.8401442611663021,2.321384772765651,0.7563032718338232,0.8994989737628688,0.37467549734189215
2022-07-07,2.147233349460772,1.915691337924063,0.896629711255979,1.6798599584298148,1.6884468561088783,1.2291283209290322,1.6923667543498255,0.39149033154481366,1.4486596650741737,3.666828128034395,2.210952929105304,0.5103291594746524,0.6979279332140281,1.5405582580557002,0.5466553327893529,1.7904145291235676,1.0396299099138937,1.0426398602562303,1.7051047942817417,2.3317467130163267,2.861311466498206,3.354931146146018,1.2983169728302224,1.2687901221589901,0.49805965479537695
2022-07-08,2.1356951002616813,2.105479108454601,1.0477715826749752,1.9595261916068794,1.9816556169972117,1.3312245416124564,1.972825210171544,0.45792433447220066,1.6154565896400952,3.3218128162341745,2.732817610208562,0.7146727300508408,1.0787989820117039,1.560898591688466,0.647351673483718,2.492594879266507,1.3631667893877122,1.0836001042209589,2.7363817611453114,2.317060221826134,3.1492775686451933,4.4308109484189675,1.5212338040156366,1.474979455209758,0.6944512681373858
2022-07-11,1.7288306962487914,1.9368315353610683,0.8602156870034972,1.5160472347020904,1.7749690671449618,1.092323598890429,1.778182366505863,0.48342524482562216,1.4593044132851878,3.3240516790203265,2.7744665054078927,0.6253722606522153,0.9266416099703119,1.4496211381086181,0.6824423190792264,2.1641681544993054,1.3065212236869959,0.968749418202984,2.921032111284686,2.385834788868489,2.9554613809556782,4.504795451753902,1.322489486144566,1.2778899294765145,0.5973294234923706
2022-07-12,2.0920514232209113,2.6629304767648034,0.9084075235875025,1.5628991374272847,1.8255019690385803,1.1117867183364618,1.8362522415135212,0.584169901512467,1.6321180608032493,4.918361305499972,3.583968791416366,0.7598544623800089,0.965636994487317,2.595795095870855,0.7702544168988555,2.1609078201902228,1.7620872974875865,1.7685701924470878,2.9402948464770926,2.8146003804698276,3.2320811267174157,4.328406442552767,1.5755481912915326,1.722530537349301,0.7382127700926974
2022-07-13,1.2390548772554932,2.5921590332277944,0.8130692956658306,1.2017100537473229,1.535310161108498,1.0272956059336855,1.537280085354683,0.669748932044575,1.4821943677155247,2.859462093884083,3.892575027633757,0.7142265623526284,1.0130025186114855,2.443805887367854,0.9388989363740972,1.732460948089448,1.930849474438751,1.5773804595995222,2.8431821044744376,2.5638658477570764,2.970200595732481,4.5167819736324715,1.4136283844921087,1.14971182835131,0.7320538165970352
2022-07-14,0.9893866306214559,2.0215660287909363,0.6500196093012014,1.127430507666054,1.0204455299806954,1.332460580694297,1.0430042194321807,0.43025491174717895,1.041742996194194,2.3432981684356404,1.6201958723922933,0.6322918689602898,0.6764673192906657,1.8959669303670974,0.6515252353588183,1.2751705780658928,2.2777554066449195,1.2926531175310467,2.3629863003233877,2.020376258211411,2.2352818693777983,2.9714195507764574,1.2406352876841205,0.9344809152520523,0.6768442990666499
2022-07-15,1.057054591099624,2.4549621865315756,0.7494875783341792,1.1250195745345957,0.9664837012541947,1.1286568917582247,0.9975707101221812,0.5049318762060919,1.09800009560289,2.058777155185842,1.3805168942633634,0.7874728498999413,0.5252340062764121,2.1598537204995023,0.7210543684982675,1.011434751325589,2.4695453635994045,1.446712657231586,1.9316165615796486,3.0050125800750433,2.012532852872267,1.4786763141062875,1.2080237991252267,0.8492021771735083,0.7424375161416453
2022-07-18,0.9502671755854246,2.299482363218139,0.8991019705148389,1.0911204102811707,1.0045403186576427,1.268687139755119,1.0365349931514172,0.7481974746819448,1.1710705121412919,1.9743710273289343,1.852354282254323,0.9785821708267743,0.9541979948738134,2.262347294568236,0.9734552322296083,0.8688641007332282,2.2009985592995815,1.7671859440008117,1.371706352009238,2.8001991393080123,1.6239134889418816,1.679538155732298,1.098343682457851,0.877722711018987,0.9589228363232095
2022-07-19,0.6019711092999351,1.4600457277658918,0.7377827098715872,0.8873018847986396,0.5892519558757087,0.9314784085623453,0.6066491219678278,0.7293946237522863,0.909580254346278,0.888389663056652,1.600196395166149,0.6825734431782112,0.6504294990113333,1.1376808568167616,0.9644246233070712,0.4260059171998338,1.70876219512472,1.0400709376581039,0.9004539489437325,1.978741483549283,0.9098955211385087,0.7416998601391437,0.7580015058191915,0.534471503186941,0.6986265680399423
2022-07-20,0.8399790636747209,1.7716531951262273,1.0767710416387806,1.3479107332730471,0.9211961721509083,1.2663030092449588,0.9243047389137473,0.8597580319252122,1.0552626596329577,0.9830834569939848,1.6836026662546726,1.088356267461465,0.8952484646411004,1.8639668106867857,0.9689531892606142,0.3619363732178902,2.205248140239523,1.5485725142370212,1.105653685305499,2.2743714120903475,0.740698694408878,0.6810383331464158,1.1868389477708876,0.799580062971809,1.023388524850827
2022-07-21,1.2936631617722048,2.956077638488529,1.8064627716739121,2.5861030234806432,1.1590188618910207,2.228111073842293,1.1746645953442107,0.8374875594169915,1.597679808788231,1.2015039130144511,1.2277780831007234,1.3309359967491665,0.9304719544924378,3.325346906253753,0.8593616809379828,0.4829483160063666,19.853002683097305,3.0876182705076305,1.0866026369997952,4.283378549166559,0.7169397762550898,0.5977935413113021,2.4101366594931886,1.5235163073906812,1.8420100631178207
2022-07-22,1.2334714654380272,2.993071225901854,2.3538204754687793,2.5975548897207537,1.2137075817829919,2.0503429832932643,1.2234146985806726,0.9248464916821659,2.9399748265249563,1.1781785451018583,1.1493015929772512,1.797836743282301,1.027386517109955,3.518546664942054,0.9905187158857003,0.5304803931206609,19.047908133809887,3.177344334422396,0.8540122659908453,4.497052525404117,0.7014249567987401,0.4630336781539463,2.566250945403096,1.7130508357805492,2.7161135282290996
2022-07-25,1.1797456328738716,3.6376523446457067,2.07032726129828,2.829750713049383,0.9729441734361153,1.3378176461372813,0.9767953192101196,0.9810698704773282,3.6401520605564945,1.2019833888476732,1.1710700651373074,1.783021159132005,1.2273961798581838,3.6973915546367015,1.171682018841979,0.5568091490194842,19.672303793103946,5.2180476719787,0.9281241530910895,3.931806275697579,0.8464466471086143,0.5732546229084425,2.2228270315935887,1.9879919600882126,2.3787284814001843
2022-07-26,0.9873053807244081,2.8316787681322557,2.5537749259004268,2.1537113760092246,0.9636586924891287,1.2787023583236683,0.9846481437305249,1.1439144380823052,2.9408997334505322,1.2955852900919194,1.2470586993889432,2.336848608737907,1.1348839704921319,3.4062756115702175,1.2697831812485254,0.41933531486393466,13.524604168266896,4.841276982283414,0.7837865087082161,3.4335081622684123,0.714236976140865,0.6805323921860083,1.626956549848403,1.4280809512274801,3.312376152886166
2022-07-27,0.6577572476691284,2.1263371986240407,1.7864798141047942,1.1128773078710568,0.6181381821215842,0.794303616378085,0.6100928982069047,1.3763911715681028,1.9082295295752902,1.1948016919432924,1.646821246782962,2.3068486067976224,1.0991636042500745,2.5078823802366896,1.6805406516496666,0.5900767934949077,2.50999627703406,3.319427718056207,0.9562104278528197,1.7230221891142568,0.8021057020862439,0.7296258076121869,1.078529142111672,0.9739571486227441,2.272040932262021
2022-07-28,1.1142660224002703,2.521812767028213,2.265474417651115,1.437678639717119,0.9693985986608777,1.0448605257014785,0.9656029211180407,1.7794012234409564,2.510122481355288,0.9718941017940794,1.4762907752182464,2.6562010989470837,1.352404241770737,1.9578630680398617,2.4597871936253126,0.5499816812394444,2.6245783681710497,3.421555665592637,0.9592271897407941,1.8882602891844917,0.7179399565157488,0.8669762298128564,1.2170743882173563,1.2889064208366072,2.771901026776889
2022-07-29,1.2857790913686706,2.1937779406880735,1.99099026136792,1.3909703902638708,0.8262236727399526,0.7957050187269644,0.8206450511491155,1.6263128836452398,2.235137993681842,1.1306420009101692,1.666031324919342,2.2609271953393786,1.0338196939987663,1.872023619660681,2.156027363244692,0.6237356556126142,2.3648393862041797,3.9205050718418653,1.2684217654502479,2.208723550722202,0.60536224692012,0.792765214515356,1.2630299951985398,1.1900922285960946,2.46367571443209
2022-08-01,1.4518363347107268,2.644669373517912,2.0837950291737113,2.2230080411014117,0.8996247637471009,0.7886501913265692,0.8782932961638269,2.9724070640150013,2.503977436968919,0.9867562354626095,1.5839797510312879,2.318535392773543,1.1210662837079781,1.8678889526270293,2.826058016401722,0.6658716038257791,2.5570835428013483,4.5350711993973745,0.632570753579724,2.1535895426772864,0.5758638249479093,0.4393140519866416,1.4227569311885133,1.326206837787256,2.7533889118618653
2022-08-02,1.4779554577673684,3.0686745494439585,3.2439056946185416,2.962040383194445,0.9980930877754699,0.9703062071247768,0.987170250049532,2.5762969243650757,5.487823958670956,0.7962633212773149,1.4172744642043498,5.471943109517345,1.1607396703040513,1.600837505102797,2.1698942045880503,0.6242397647526555,3.0877544507163472,3.254159622643268,0.8299516810274497,2.4949268422110182,0.3489870687050642,0.3443322675114131,1.605512789477972,1.3329418620693658,4.228992222507808
2022-08-03,1.9963107140777434,2.5074323425306417,3.4707754077220687,3.410514150245884,1.107219893866677,0.9669927289735653,1.1057716781734508,2.917126766132903,6.312515950169269,0.8924412176614626,1.4994142728917759,4.2957840682353154,0.9783506527942766,1.1114309413329722,2.41988732255944,0.715389043489688,2.229824398256089,3.230144640940507,0.8467901813919028,2.9976161836453294,0.3384356711257213,0.36746939045834587,1.9254720229737095,1.8806511483117097,5.122158551365374
2022-08-04,2.4355945133545385,3.2457402060556735,3.6371816133333335,3.736097556980906,1.5063510379721485,1.192890079963808,1.50331689937618,2.3696304770439554,6.425733623078146,0.7497303121518458,2.292717838483517,5.2328438704299725,1.185138558118916,1.3118953059868952,1.6720656869787136,0.9225109360825132,2.4923369424378055,3.598714209456782,0.9775006637353613,3.058017387496528,0.3211017393740667,0.4195416507271036,2.531007736586458,2.5014338230675546,4.126415026344206
2022-08-05,2.420616375710852,2.8169282534273843,3.6756962596235097,3.9570080487900605,1.6250389055376981,1.445429508778541,1.5928003414268008,2.087038811856387,6.398571428530217,0.4927201450428529,1.8617642356475,5.398733312003401,1.5835015925211422,1.5251005883450708,1.393583826758492,0.6939597225343483,2.370154554250894,3.60842149517746,0.9900352819939182,2.0304437697299047,0.2828537218967819,0.4037080029804433,2.6600042724320976,3.023869268388043,4.712796965308163
2022-08-08,2.2193360945483356,2.5210916043875917,2.9766309598378267,3.216187294971322,1.4455368766878418,1.1193915706641806,1.4289073221758446,2.125431633531835,2.676636899841558,0.3413881482366817,1.1544514905685141,4.377934345540592,1.3648074067677332,1.4023832610452895,1.3755395655148377,0.4628042849839217,2.326745868413157,3.069134134907342,1.0076316154641132,1.54263725983466,0.23898259546790407,0.22997996800654685,2.526561215148259,2.419100861292496,3.5869988106584514
2022-08-09,2.2318821044840673,3.4650553255561545,1.6795331625052285,2.915687016368068,1.769597239032833,1.1350494449020931,1.7772873317868558,1.9611126077808025,2.726825958576911,0.46542596098907224,1.6282944429707693,3.9197464409718648,1.3291496868526982,1.4355798327369196,1.278818917642715,0.6005121859300555,2.4438543211560715,2.380522375250817,1.1802573093723971,1.9688056351070582,0.4766440998602843,0.43651568277351743,2.953624736248351,2.3317655597584706,2.868023797489455
2022-08-10,2.065835367968341,2.907461187598332,1.0717579142134648,2.329703455331841,1.2742027279908323,0.8618101447206339,1.2847670359979622,1.7414228365050648,2.1050191140575922,0.35895211703723173,1.1473690109435395,1.7877123090228277,1.1134649951130149,0.8235813895092244,1.227693096637004,0.8020364677327978,1.2882617367668487,1.3068711936243531,1.0977096477842243,1.494255202980294,0.6199130097427357,0.4237163868352544,2.0431535030553745,1.391421690656485,1.7149375800681224
2022-08-11,2.2323579084019403,3.175185129737592,1.1275569922381328,2.3027880257512305,1.5086519947150512,0.9343741152958279,1.5298067324558071,1.640462114654819,2.3250191670483717,0.4569409068871841,2.2676145661715648,2.2475902856477368,1.473756293953331,0.9422648515331883,1.2163910427598676,1.0015190971325312,1.4801158379592168,1.5841746986084808,1.4627159288555933,1.4916012411437043,0.9140183543630204,0.5342612560046769,1.9642531929520506,1.282637222609253,1.6861963206677528
2022-08-12,1.9396816092355789,2.6122716557443253,1.0162786203667267,1.952031093180713,1.3820030770379295,0.9134618911213741,1.4108986398833914,2.0209642249713444,1.3717639065548572,0.2747512544879578,1.5512308518446891,1.7860735649491015,1.583038946921079,0.7404990910473885,1.5565474950808733,0.5842508503748085,1.2885754279827697,1.166391380814367,1.4333025112313798,1.086285659518756,0.771362364370694,0.6134764820278984,1.631885727184618,1.085671958792216,1.483133466546424
2022-08-15,2.622410468169888,3.587390805119866,1.5130028872183914,2.4137502760734173,3.084356300778186,1.4596493189698445,3.317099868107508,2.226756203731142,1.6404828610193793,0.43008410809252534,2.228624575969223,2.4841824484873314,1.9392001311833011,0.8675598764326553,1.7470599547198509,0.4226861508239115,1.4094623403265192,1.5069980031075327,1.354333756157986,1.202612703748074,1.1906856217345096,0.6009670680036867,2.2470027391829555,1.3454725159650747,2.0419161286811383
2022-08-16,2.931547119888275,4.492955431506905,1.796344871954205,2.5836830931283057,3.3414557468851944,1.6333769735560757,3.436893115545462,1.5575708775727615,1.9937720267269794,0.5241466305918486,1.8322159439861545,2.486832620047904,1.9200153874675319,1.1477365174491616,1.2344503018591308,0.4632754955546544,1.420750524290458,1.7544688005774154,1.4311263505306246,1.4302764534747967,1.0249489002878236,0.46891614136622545,3.354018763981703,1.781707545256424,2.155318223348323
2022-08-17,4.582152912663069,5.743163403074548,2.0814167309097003,5.034343302356536,5.197118787308833,2.2095379266653703,5.90937076955227,1.6375391329083842,2.417492816123076,0.4747219996265742,1.7950629105142437,2.153798919290337,2.67378699814483,1.3364917743476186,1.1834418338613975,0.4898679137803517,3.262385213282728,1.9665023731753675,1.522682518406798,2.8191600587014434,0.8863417088876888,0.4437066712719985,5.6379829133271775,2.5570065235461996,2.504240688109935
2022-08-18,2.7245374958759347,4.847023511443544,1.2308454634689403,3.1556028860494583,2.065583567460158,1.2755938516024894,2.194894497748198,1.5895208905174172,1.8074704767758722,0.6891505888140314,1.539851938120218,1.2437312567791585,2.0407614277407498,1.288104726115793,1.0802190863388594,0.5111837025985575,2.8674225977231065,1.548310346174043,1.3264132491970062,2.4870497803874154,0.9777356527706506,0.39404442095922243,2.9115826132639278,1.5537185594557452,1.7286891360252907
2022-08-19,1.96371333057167,4.368730589680266,1.3120444495587729,3.03506049004311,1.971212157092728,2.092228804294572,2.109114084174924,1.5973237601356105,1.5985451803337445,0.6383752008911394,1.2000488039124018,1.5248808488960042,1.914412811692104,1.2770970751969601,1.1712989855689067,0.395300918163609,2.7187332612642745,1.2260339702779663,1.1710371092368237,2.0642922940123274,1.3593856216607152,0.42677542485712616,2.489239147889499,1.4816293915990184,1.7400003641294874
2022-08-22,1.309233918548322,2.211882771184435,0.9556366465360441,1.2514505509570393,1.1173642316929642,1.5453416287817066,1.195839006838714,0.6735659505923239,1.0267677289028523,0.8275618980900415,1.312249022923271,1.243974853357408,1.3325209777917075,1.057387904720425,0.7992719524963244,0.5835574456521395,2.111175575878321,1.0315269186103009,4.36586559746895,1.4554490373485935,1.7729786652104251,0.8078371628688584,1.4256560812890635,1.0112739162261457,1.1245671100671515
2022-08-23,1.00733882453988,1.6162544822487654,0.7242955303868338,0.9114796152748165,0.9606687070204191,1.1786582233710068,0.9796568437357867,0.7786219914714546,0.8954239795877567,0.9839017940744491,1.5685480788428803,0.9263207058103423,1.2417467828266098,0.8825134532424991,0.9776023451899665,0.5335811502291158,1.2571460685048235,0.8519787099981313,2.7648393256316166,0.9763868923043837,1.7328289189841772,1.0293235776702483,1.0298510094962179,0.773379972930254,0.8323739512152439
2022-08-24,1.0941962977637523,1.8279679841489944,0.7400760682787031,0.9957316784745945,0.9019868167069054,1.0738550975623316,0.9111926615145177,1.2260720806369962,0.9584703634844994,0.8694117591655284,1.0255385333459524,1.0060874885998623,1.3203738090195942,1.0472573255750426,1.419642864467258,0.5136509444665301,1.2529465591344904,0.7740325840514038,1.8419876404556697,0.9749195162937425,1.726948175161987,0.8283126859460154,1.0337747596211364,0.710533497775967,0.6953672625498394
2022-08-25,0.7175067059236201,1.1700874774862897,0.671689127185325,0.707464392966624,0.6210642546403613,0.8032782394841255,0.6321358790212521,1.800429905272649,0.8454162813643215,1.2012815423975751,0.844734112153723,0.8060408627056033,1.2311544647874766,0.9103232523227939,2.129408362916725,0.37865689945679865,1.086457488528546,0.6037889152171831,1.1645398821185264,0.9127895118631779,1.6398704121290448,0.629160169988509,0.676993292543676,0.6448654817802801,0.7503305274460791
2022-08-26,0.8032022953852151,1.4912373931972962,0.7622762364758783,0.7384396676317192,0.8825520814552223,0.9594836548927069,0.9111126900618909,3.3829885586460358,0.8078086605538335,1.9073886633805184,1.4414066121645746,0.991546962869703,1.7004581685531355,0.8060960814286954,5.175846285928786,0.6052888979348946,1.1178867439815032,0.6933049735451335,1.186046669642283,1.226358380355344,2.1658965759844033,1.0735376074271301,0.5525000634228252,0.4686291810735855,0.6936405181996167
2022-08-29,0.555589344726475,0.9021441245490482,0.5792246208154004,0.5849107421803854,0.5883716706548344,0.840252031182979,0.592701765886177,2.437405264782644,1.026567067342591,1.6712126021487503,0.8207005251081504,0.7223091417170677,0.9347016350468399,0.4808832446709192,3.375483970600354,0.5073001348702355,0.7216460006383933,0.4799509998313375,0.7502393245686405,0.8392346606047485,1.4785527687873066,0.8089852928461068,0.35722014125722484,0.37309732742671814,0.563211498168566
2022-08-30,0.5484779796302262,0.8040401192383531,0.6462067024602304,0.5937957162294396,0.5615038175649595,0.6669524192949841,0.5608465189794166,2.70020894191425,0.9022734411504555,1.3033548902852723,0.7873165631516499,0.714254184828591,1.0235465135860882,0.521421684174213,3.7747427353185357,0.4926697039062538,0.6339236223352906,0.5058369988458786,0.6493439530177267,0.8027411724829651,0.851824404139927,0.4979611731941659,0.3213983604143072,0.33015840809557007,0.546346475016562
2022-08-31,0.4558721893989251,0.6939155508056247,0.6889843023631788,0.6053042844278914,0.5664786033657754,0.6580495559913193,0.5666717838269201,1.5177996822038784,0.8989132234218984,1.1533131488014372,0.622291681674821,0.7465873715968682,0.9373385121397982,0.5729018759543485,1.7854293279356372,0.47354274284988024,0.6899399125001756,0.5532390759565282,0.579516711263398,0.7877588302343408,0.5941137343220163,0.49392343288099194,0.3504995171176098,0.3874682091000123,0.6133431091928437
2022-09-01,0.2527613759320724,0.4256156288356915,0.4412230645972068,0.3562767397913996,0.3739682414705452,0.5444222661743613,0.36621990152974654,1.1929451388620071,0.6217309177013133,0.9228896103937179,0.5565555790245209,0.5222608208037778,0.6452821372800804,0.42562347801661227,1.528652586389573,0.4089393386745137,0.4592281734178627,0.35809220884174686,0.3789843491246686,0.6833934433457207,0.49845822924746486,0.3743465698632083,0.20148135074611068,0.19871572746182167,0.40807747962657714
2022-09-02,0.25923726951728543,0.4802357614360133,0.3609288795463602,0.43787468362454723,0.48626784769255643,0.6393716022530987,0.47103444365843766,0.7524116174054243,0.7801477617171665,1.2680069572195922,0.7641814906241414,0.5087651717854956,0.5721886444264477,0.5121986449409908,1.0935494321866628,0.8639608775752191,0.5957133378888415,0.40322752719951505,0.5531920557063015,0.950562505180044,0.7690961439455162,0.6646371121439326,0.2017011215814292,0.1931737769652176,0.3771110639634835
2022-09-06,0.11275221055209567,0.27205528348645297,0.23367709880936913,0.30735165378660173,0.29211163529571504,0.4697643258292695,0.2776368266980747,0.888515659313551,0.3748021063292161,0.8499776413109466,0.3806799085575812,0.4749210233648942,0.39399137308878146,0.45077173011638677,1.1836064950211693,0.8115796681802394,0.478140850057052,0.2976178906664218,0.3653339856444119,0.6907886596420783,0.4305799573974469,0.508280456831528,0.07290630366760206,0.12629256190102664,0.2514817287679734
2022-09-07,0.07077226891929024,0.2119391248837482,0.1837599031109411,0.29260063059546404,0.2574016876808041,0.4371236102316014,0.24930121448395043,1.0405095146925603,0.280771506546262,0.8438767826656984,0.3909908289859753,0.45914015317275025,0.3728602633793427,0.2844055207554586,1.32174383153719,0.7848988519054318,0.4548252028960754,0.2113586888388225,0.21800292771469665,0.5384799239027327,0.47776955710651686,0.6302672845120982,0.015788865731781947,0.09520431645915885,0.23069062527167117
2022-09-08,0.1959119732143843,0.2786706222176405,0.2336524365964235,0.3814136097813857,0.4051186323724747,0.506348113594196,0.416572934090585,0.9275963027472676,0.515566406049664,1.0552634465976571,0.4519796114174234,0.5632298085549129,0.45464299823510745,0.3321409308037898,1.3326625524653362,0.7404630376502028,0.3653597822151815,0.3228849109145977,0.2691889473585394,0.6079332787578015,0.5370800998515444,0.7021202984489838,0.17551218054826057,0.14061210830202608,0.2735471605906666
2022-09-09,0.21328631650226604,0.20285796600725406,0.3059605457425692,0.44328587966183663,0.4245076880139199,0.6282157474686173,0.4377283118876661,0.8975898732445265,0.6790164062208395,0.9846555185934659,0.6030970805808613,0.723065210531151,0.7081672603102332,0.38361834087026325,1.33359330997441,0.843118232762338,0.4353162952258661,0.3899174512326324,0.29222750533785075,0.5466947946164417,0.5524577611230378,0.9333639072517143,0.2570510857080374,0.24671755308820176,0.4302596399299906
2022-09-12,0.3770014049939902,0.3324764343168307,0.3180452700352377,0.6040487323183059,0.5200970876785734,0.8604681705835944,0.5424679381076343,1.0820256485634872,0.9492687970024158,1.0455864161225068,0.5563137550382153,0.6251099308605442,0.8119111039370703,0.5626241047913563,1.2610383915478631,0.9254959445290747,0.43918082698102723,0.4895791492308817,0.3979222848288023,0.6004163849254757,0.5026820033534501,1.0269541559728212,0.4089665648538396,0.40198924080117954,0.4656147066526639
